head,relation,tail,label
DB01097,CELL_DRUG,LS-123,0
DB01097,CELL_DRUG,LS-411N,0
DB01097,CELL_DRUG,LS-513,0
DB01097,CELL_DRUG,LU-99A,0
DB01097,CELL_DRUG,MDA-MB-361,0
DB01097,CELL_DRUG,MDA-MB-453,0
DB01097,CELL_DRUG,MDA-MB-468,0
DB01097,CELL_DRUG,MEL-JUSO,0
DB01097,CELL_DRUG,MEG-01,0
DB01097,CELL_DRUG,MES-SA,0
DB01097,CELL_DRUG,MFE-280,0
DB01097,CELL_DRUG,MFE-296,0
DB01097,CELL_DRUG,MG-63,0
DB01097,CELL_DRUG,MHH-CALL-2,0
DB01097,CELL_DRUG,MHH-ES-1,0
DB01097,CELL_DRUG,MHH-PREB-1,0
DB01097,CELL_DRUG,MKN1,0
DB01097,CELL_DRUG,MKN28,0
DB01097,CELL_DRUG,ML-2,0
DB01097,CELL_DRUG,MLMA,0
DB01097,CELL_DRUG,MN-60,0
DB01097,CELL_DRUG,MOLT-13,0
DB01097,CELL_DRUG,MOLT-16,0
DB01097,CELL_DRUG,Mo-T,0
DB01097,CELL_DRUG,MPP-89,0
DB01097,CELL_DRUG,MRK-nu-1,0
DB01097,CELL_DRUG,MSTO-211H,0
DB01097,CELL_DRUG,MV-4-11,0
DB01097,CELL_DRUG,NALM-6,0
DB01097,CELL_DRUG,NAMALWA,0
DB01097,CELL_DRUG,NB69,0
DB01097,CELL_DRUG,NCI-H520,0
DB01097,CELL_DRUG,SNU-1,0
DB01097,CELL_DRUG,SNU-5,0
DB01097,CELL_DRUG,NH-12,0
DB01097,CELL_DRUG,NOMO-1,0
DB01097,CELL_DRUG,NUGC-3,0
DB01097,CELL_DRUG,NCI-H747,0
DB01097,CELL_DRUG,NCI-H716,0
DB01097,CELL_DRUG,NCI-H596,0
DB01097,CELL_DRUG,NCI-H441,0
DB01097,CELL_DRUG,NCI-N87,0
DB01097,CELL_DRUG,NCI-H1793,0
DB01097,CELL_DRUG,NCI-H358,0
DB01097,CELL_DRUG,NCI-H1155,0
DB01097,CELL_DRUG,NCI-H28,0
DB01097,CELL_DRUG,NCI-H1581,0
DB01097,CELL_DRUG,NCI-H1666,0
DB01097,CELL_DRUG,NCI-H1755,0
DB01097,CELL_DRUG,NCI-H1993,0
DB01097,CELL_DRUG,NCI-H524,0
DB01097,CELL_DRUG,ONS-76,0
DB01097,CELL_DRUG,OPM-2,0
DB01097,CELL_DRUG,OS-RC-2,0
DB01097,CELL_DRUG,P12-ICHIKAWA,0
DB01097,CELL_DRUG,P30-OHK,0
DB01097,CELL_DRUG,PA-1,0
DB01097,CELL_DRUG,OCUB-M,0
DB01097,CELL_DRUG,PF-382,0
DB01097,CELL_DRUG,Raji,0
DB01097,CELL_DRUG,RCM-1,0
DB01097,CELL_DRUG,RD,0
DB01097,CELL_DRUG,REH,0
DB01097,CELL_DRUG,RF-48,0
DB01097,CELL_DRUG,RKO,0
DB01097,CELL_DRUG,RPMI-6666,0
DB01097,CELL_DRUG,RS4-11,0
DB01097,CELL_DRUG,RT-112,0
DB01097,CELL_DRUG,Saos-2,0
DB01097,CELL_DRUG,SAS,0
DB01097,CELL_DRUG,SCC-9,0
DB01097,CELL_DRUG,SH-4,0
DB01097,CELL_DRUG,SJRH30,0
DB01097,CELL_DRUG,SK-CO-1,0
DB01097,CELL_DRUG,SK-HEP-1,0
DB01097,CELL_DRUG,SK-LMS-1,0
DB01097,CELL_DRUG,SK-LU-1,0
DB01097,CELL_DRUG,SKM-1,0
DB01097,CELL_DRUG,SK-MEL-24,0
DB01097,CELL_DRUG,SK-MES-1,0
DB01097,CELL_DRUG,SK-MG-1,0
DB01097,CELL_DRUG,SK-PN-DW,0
DB01097,CELL_DRUG,SK-UT-1,0
DB01097,CELL_DRUG,SNG-M,0
DB01097,CELL_DRUG,SNU-387,0
DB01097,CELL_DRUG,SNU-423,0
DB01097,CELL_DRUG,SNU-449,0
DB01097,CELL_DRUG,SNU-C2B,0
DB01097,CELL_DRUG,SUP-T1,0
DB01097,CELL_DRUG,SW13,0
DB01097,CELL_DRUG,SW1088,0
DB01097,CELL_DRUG,SW1116,0
DB01097,CELL_DRUG,SW1417,0
DB01097,CELL_DRUG,SW1463,0
DB01097,CELL_DRUG,SW1710,0
DB01097,CELL_DRUG,SW48,0
DB01097,CELL_DRUG,SW626,0
DB01097,CELL_DRUG,SW684,0
DB01097,CELL_DRUG,SW837,0
DB01097,CELL_DRUG,SW872,0
DB01097,CELL_DRUG,SW948,0
DB01097,CELL_DRUG,SW982,0
DB01097,CELL_DRUG,T84,0
DB01097,CELL_DRUG,TGBC11TKB,0
DB01097,CELL_DRUG,TUR,0
DB01097,CELL_DRUG,TYK-nu,0
DB01097,CELL_DRUG,U-2-OS,0
DB01097,CELL_DRUG,U-698-M,0
DB01097,CELL_DRUG,UMC-11,0
DB01097,CELL_DRUG,VM-CUB-1,0
DB01097,CELL_DRUG,VMRC-RCZ,0
DB01097,CELL_DRUG,WM-115,0
DB01097,CELL_DRUG,WSU-NHL,0
DB01097,CELL_DRUG,YAPC,0
DB01097,CELL_DRUG,YH-13,0
DB01097,CELL_DRUG,ZR-75-30,0
DB01097,CELL_DRUG,RCC10RGB,0
DB01097,CELL_DRUG,KURAMOCHI,0
DB01097,CELL_DRUG,KM-H2,0
DB01097,CELL_DRUG,HuO-3N1,0
DB01097,CELL_DRUG,OE19,0
DB01097,CELL_DRUG,Ramos-2G6-4C10,0
DB01097,CELL_DRUG,PSN1,0
DB01097,CELL_DRUG,OAW-42,0
DB01097,CELL_DRUG,OE33,0
DB01097,CELL_DRUG,CW-2,0
DB01097,CELL_DRUG,COLO-320-HSR,0
DB01097,CELL_DRUG,ATN-1,0
DB01097,CELL_DRUG,CESS,0
DB01097,CELL_DRUG,COLO-678,0
DB01097,CELL_DRUG,COLO-684,0
DB01097,CELL_DRUG,COLO-668,0
DB01097,CELL_DRUG,LN-405,0
DB01097,CELL_DRUG,TGBC24TKB,0
DB01097,CELL_DRUG,BFTC-909,0
DB01097,CELL_DRUG,C2BBe1,0
DB01097,CELL_DRUG,AsPC-1,0
DB01097,CELL_DRUG,CA46,0
DB01097,CELL_DRUG,AU565,0
DB01097,CELL_DRUG,BV-173,0
DB01097,CELL_DRUG,IA-LM,0
DB01097,CELL_DRUG,TGW,0
DB01097,CELL_DRUG,AN3-CA,0
DB01097,CELL_DRUG,A204,0
DB01097,CELL_DRUG,NY,0
DB01097,CELL_DRUG,C3A,0
DB01097,CELL_DRUG,A427,0
DB01097,CELL_DRUG,CAL-85-1,0
DB01097,CELL_DRUG,CHL-1,0
DB01097,CELL_DRUG,NCI-H1651,0
DB01097,CELL_DRUG,RPMI-7951,0
DB01097,CELL_DRUG,SCC-4,0
DB01097,CELL_DRUG,SNU-C1,0
DB01097,CELL_DRUG,ST486,0
DB01097,CELL_DRUG,SCC-15,0
DB01097,CELL_DRUG,CAPAN-2,0
DB01097,CELL_DRUG,CAL-27,0
DB01097,CELL_DRUG,BC-1,0
DB01097,CELL_DRUG,A704,0
DB01097,CELL_DRUG,A101D,0
DB01097,CELL_DRUG,769-P,0
DB01097,CELL_DRUG,23132-87,0
DB01097,CELL_DRUG,BFTC-905,0
DB01097,CELL_DRUG,CAL-51,0
DB01097,CELL_DRUG,SCC-3,0
DB01097,CELL_DRUG,GAK,0
DB01097,CELL_DRUG,AM-38,0
DB01097,CELL_DRUG,A4-Fuk,0
DB01097,CELL_DRUG,A3-KAW,0
DB01097,CELL_DRUG,DOK,0
DB01097,CELL_DRUG,CHP-134,0
DB01097,CELL_DRUG,NEC8,0
DB01097,CELL_DRUG,CAS-1,0
DB01097,CELL_DRUG,ALL-PO,0
DB01097,CELL_DRUG,OCI-AML2,0
DB01097,CELL_DRUG,MFM-223,0
DB01097,CELL_DRUG,CAL-54,0
DB01097,CELL_DRUG,EFO-21,0
DB01097,CELL_DRUG,LS-1034,0
DB01097,CELL_DRUG,22RV1,0
DB01097,CELL_DRUG,8505C,0
DB01097,CELL_DRUG,B-CPAP,0
DB01097,CELL_DRUG,BPH-1,0
DB01097,CELL_DRUG,CAL-39,0
DB01097,CELL_DRUG,CaR-1,0
DB01097,CELL_DRUG,HDLM-2,0
DB01097,CELL_DRUG,HO-1-N-1,0
DB01097,CELL_DRUG,HTC-C3,0
DB01097,CELL_DRUG,KLE,0
DB01097,CELL_DRUG,K5,0
DB01097,CELL_DRUG,L-363,0
DB01097,CELL_DRUG,MDA-MB-415,0
DB01097,CELL_DRUG,NCI-H250,0
DB01097,CELL_DRUG,NCI-H1975,0
DB01097,CELL_DRUG,MDA-MB-157,0
DB01097,CELL_DRUG,MKN45,0
DB01097,CELL_DRUG,NCI-H810,0
DB01097,CELL_DRUG,NOS-1,0
DB01097,CELL_DRUG,PANC-08-13,0
DB01097,CELL_DRUG,PANC-10-05,0
DB01097,CELL_DRUG,RL95-2,0
DB01097,CELL_DRUG,RO82-W-1,0
DB01097,CELL_DRUG,SiHa,0
DB01097,CELL_DRUG,SKG-IIIa,0
DB01097,CELL_DRUG,TE-9,0
DB01097,CELL_DRUG,TE-6,0
DB01097,CELL_DRUG,TE-12,0
DB01097,CELL_DRUG,TC-YIK,0
DB01097,CELL_DRUG,BT-474,0
DB01097,CELL_DRUG,OAW-28,0
DB01097,CELL_DRUG,LCLC-97TM1,0
DB01097,CELL_DRUG,D-263MG,0
DB01097,CELL_DRUG,D-392MG,0
DB01097,CELL_DRUG,CAMA-1,0
DB01097,CELL_DRUG,M059J,0
DB01097,CELL_DRUG,HAL-01,0
DB01097,CELL_DRUG,ES8,0
DB01097,CELL_DRUG,ES4,0
DB01097,CELL_DRUG,ES6,0
DB01097,CELL_DRUG,EW-7,0
DB01097,CELL_DRUG,EW-3,0
DB01097,CELL_DRUG,EW-1,0
DB01097,CELL_DRUG,EW-18,0
DB01097,CELL_DRUG,EW-16,0
DB01097,CELL_DRUG,EW-13,0
DB01097,CELL_DRUG,EW-22,0
DB01097,CELL_DRUG,EW-24,0
DB01097,CELL_DRUG,NB10,0
DB01097,CELL_DRUG,NB7,0
DB01097,CELL_DRUG,NB13,0
DB01097,CELL_DRUG,NB14,0
DB01097,CELL_DRUG,RH-1,0
DB01097,CELL_DRUG,Jurkat,0
DB01097,CELL_DRUG,LS-180,0
DB01097,CELL_DRUG,BICR22,0
DB01097,CELL_DRUG,BICR78,0
DB01097,CELL_DRUG,CCK-81,0
DB01097,CELL_DRUG,CL-40,0
DB01097,CELL_DRUG,EN,0
DB01097,CELL_DRUG,ES-2,0
DB01097,CELL_DRUG,G-MEL,0
DB01097,CELL_DRUG,NCI-H2591,0
DB01097,CELL_DRUG,NCI-H2595,0
DB01097,CELL_DRUG,NCI-H2731,0
DB01097,CELL_DRUG,NCI-H2803,0
DB01097,CELL_DRUG,NCI-H2804,0
DB01097,CELL_DRUG,NCI-H2810,0
DB01097,CELL_DRUG,NCI-H2869,0
DB01097,CELL_DRUG,NCI-H3118,0
DB01097,CELL_DRUG,NCI-H513,0
DB01097,CELL_DRUG,HARA,0
DB01097,CELL_DRUG,HCC-15,0
DB01097,CELL_DRUG,HCC-366,0
DB01097,CELL_DRUG,HCC-44,0
DB01097,CELL_DRUG,HCC-827,0
DB01097,CELL_DRUG,Hep3B2-1-7,0
DB01097,CELL_DRUG,Hs-746T,0
DB01097,CELL_DRUG,IGR-37,0
DB01097,CELL_DRUG,IHH-4,0
DB01097,CELL_DRUG,IM-95,0
DB01097,CELL_DRUG,JHH-2,0
DB01097,CELL_DRUG,JHH-4,0
DB01097,CELL_DRUG,JHH-6,0
DB01097,CELL_DRUG,JHH-7,0
DB01097,CELL_DRUG,JHU-022,0
DB01097,CELL_DRUG,KYM-1,0
DB01097,CELL_DRUG,KYSE-220,0
DB01097,CELL_DRUG,LN-18,0
DB01097,CELL_DRUG,LN-229,0
DB01097,CELL_DRUG,MDA-MB-436,0
DB01097,CELL_DRUG,MDST8,0
DB01097,CELL_DRUG,MFE-319,0
DB01097,CELL_DRUG,MS751,0
DB01097,CELL_DRUG,NB(TU)1-10,0
DB01097,CELL_DRUG,NCI-H1869,0
DB01097,CELL_DRUG,NCI-H1915,0
DB01097,CELL_DRUG,NCI-H1944,0
DB01097,CELL_DRUG,NCI-H196,0
DB01097,CELL_DRUG,NCI-H2023,0
DB01097,CELL_DRUG,NCI-H211,0
DB01097,CELL_DRUG,NCI-H3122,0
DB01097,CELL_DRUG,NCI-H841,0
DB01097,CELL_DRUG,OSC-20,0
DB01097,CELL_DRUG,OV-90,0
DB01097,CELL_DRUG,OVISE,0
DB01097,CELL_DRUG,OVMIU,0
DB01097,CELL_DRUG,PA-TU-8988T,0
DB01097,CELL_DRUG,PL18,0
DB01097,CELL_DRUG,RERF-GC-1B,0
DB01097,CELL_DRUG,RH-41,0
DB01097,CELL_DRUG,SISO,0
DB01097,CELL_DRUG,SKN,0
DB01097,CELL_DRUG,SNU-182,0
DB01097,CELL_DRUG,SNU-398,0
DB01097,CELL_DRUG,SU8686,0
DB01097,CELL_DRUG,SUIT-2,0
DB01097,CELL_DRUG,TC-71,0
DB01097,CELL_DRUG,TOV-21G,0
DB01097,CELL_DRUG,TT2609-C02,0
DB01097,CELL_DRUG,WM278,0
DB01097,CELL_DRUG,SUP-B15,0
DB01097,CELL_DRUG,H3255,0
DB01097,CELL_DRUG,OCI-AML3,0
DB01097,CELL_DRUG,ASH-3,0
DB01097,CELL_DRUG,BICR10,0
DB01097,CELL_DRUG,CAL-29,0
DB01097,CELL_DRUG,CAL-78,0
DB01097,CELL_DRUG,CL-11,0
DB01097,CELL_DRUG,CL-34,0
DB01097,CELL_DRUG,DAN-G,0
DB01097,CELL_DRUG,EFM-192A,0
DB01097,CELL_DRUG,G-292-Clone-A141B1,0
DB01097,CELL_DRUG,NCI-H2369,0
DB01097,CELL_DRUG,NCI-H2373,0
DB01097,CELL_DRUG,NCI-H2461,0
DB01097,CELL_DRUG,NCI-H2722,0
DB01097,CELL_DRUG,NCI-H2795,0
DB01097,CELL_DRUG,NCI-H2818,0
DB01097,CELL_DRUG,HCC1428,0
DB01097,CELL_DRUG,HCC-78,0
DB01097,CELL_DRUG,HDQ-P1,0
DB01097,CELL_DRUG,ALL-SIL,0
DB01097,CELL_DRUG,AMO-1,0
DB01097,CELL_DRUG,DND-41,0
DB01097,CELL_DRUG,EJM,0
DB01097,CELL_DRUG,Farage,0
DB01097,CELL_DRUG,HeLa,0
DB01097,CELL_DRUG,HPAC,0
DB01097,CELL_DRUG,huH-1,0
DB01097,CELL_DRUG,JHH-1,0
DB01097,CELL_DRUG,JIMT-1,0
DB01097,CELL_DRUG,KMRC-20,0
DB01097,CELL_DRUG,KP-1N,0
DB01097,CELL_DRUG,KP-2,0
DB01097,CELL_DRUG,KP-3,0
DB01097,CELL_DRUG,KYSE-50,0
DB01097,CELL_DRUG,LC-1-sq,0
DB01097,CELL_DRUG,LOU-NH91,0
DB01097,CELL_DRUG,NCI-H1435,0
DB01097,CELL_DRUG,NCI-H1568,0
DB01097,CELL_DRUG,NCI-H1781,0
DB01097,CELL_DRUG,NCI-H2135,0
DB01097,CELL_DRUG,NUGC-4,0
DB01097,CELL_DRUG,OCUM-1,0
DB01097,CELL_DRUG,OE21,0
DB01097,CELL_DRUG,OVTOKO,0
DB01097,CELL_DRUG,PANC-02-03,0
DB01097,CELL_DRUG,PA-TU-8902,0
DB01097,CELL_DRUG,PCI-4B,0
DB01097,CELL_DRUG,PL4,0
DB01097,CELL_DRUG,QGP-1,0
DB01097,CELL_DRUG,RERF-LC-KJ,0
DB01097,CELL_DRUG,RERF-LC-Sq1,0
DB01097,CELL_DRUG,RKN,0
DB01097,CELL_DRUG,SAT,0
DB01097,CELL_DRUG,SCC90,0
DB01097,CELL_DRUG,SKN-3,0
DB01097,CELL_DRUG,SW1271,0
DB01097,CELL_DRUG,TOV-112D,0
DB01097,CELL_DRUG,VCaP,0
DB01097,CELL_DRUG,WM1552C,0
DB01097,CELL_DRUG,WM793B,0
DB01097,CELL_DRUG,GA-10,0
DB01097,CELL_DRUG,GRANTA-519,0
DB01097,CELL_DRUG,HCC1500,0
DB01097,CELL_DRUG,CHSA8926,0
DB01097,CELL_DRUG,Hs-445,0
DB01097,CELL_DRUG,JJN-3,0
DB01097,CELL_DRUG,JSC-1,0
DB01097,CELL_DRUG,JURL-MK1,0
DB01097,CELL_DRUG,KARPAS-1106P,0
DB01097,CELL_DRUG,KARPAS-231,0
DB01097,CELL_DRUG,KARPAS-620,0
DB01097,CELL_DRUG,KCL-22,0
DB01097,CELL_DRUG,KOPN-8,0
DB01097,CELL_DRUG,L-1236,0
DB01097,CELL_DRUG,MDA-MB-330,0
DB01097,CELL_DRUG,ME-1,0
DB01097,CELL_DRUG,MOLP-8,0
DB01097,CELL_DRUG,NCI-H1876,0
DB01097,CELL_DRUG,OCI-AML5,0
DB01097,CELL_DRUG,OCI-M1,0
DB01097,CELL_DRUG,P32-ISH,0
DB01097,CELL_DRUG,PWR-1E,0
DB01097,CELL_DRUG,SLVL,0
DB01097,CELL_DRUG,SU-DHL-6,0
DB01097,CELL_DRUG,SU-DHL-8,0
DB01097,CELL_DRUG,SUP-HD1,0
DB01097,CELL_DRUG,SUP-M2,0
DB01097,CELL_DRUG,TK,0
DB01097,CELL_DRUG,WIL2-NS,0
DB01097,CELL_DRUG,DOV13,0
DB01097,CELL_DRUG,Hey,0
DB01097,CELL_DRUG,OV-56,0
DB01097,CELL_DRUG,OVK-18,0
DB01097,CELL_DRUG,PEO1,0
DB01097,CELL_DRUG,FLO-1,0
DB01097,CELL_DRUG,OACp4C,0
DB01097,CELL_DRUG,OACM5-1,0
DB01097,CELL_DRUG,SK-GT-2,0
DB01097,CELL_DRUG,SK-GT-4,0
DB01097,CELL_DRUG,ESO26,0
DB01097,CELL_DRUG,KYAE-1,0
DB01097,CELL_DRUG,EMC-BAC-2,0
DB01097,CELL_DRUG,TE-4,0
DB01097,CELL_DRUG,NCC010,0
DB01097,CELL_DRUG,RCC-JW,0
DB01097,CELL_DRUG,MM1S,0
DB01097,CELL_DRUG,SNU-1040,0
DB01097,CELL_DRUG,SNU-175,0
DB01097,CELL_DRUG,SNU-407,0
DB01097,CELL_DRUG,SNU-61,0
DB01097,CELL_DRUG,SNU-81,0
DB01097,CELL_DRUG,SNU-C5,0
DB01097,CELL_DRUG,DiFi,0
DB11730,CELL_DRUG,HCC1954,0
DB11730,CELL_DRUG,HCC1143,0
DB11730,CELL_DRUG,HCC1187,0
DB11730,CELL_DRUG,HCC1395,0
DB11730,CELL_DRUG,HCC1599,0
DB11730,CELL_DRUG,HCC2157,0
DB11730,CELL_DRUG,HCC2218,0
DB11730,CELL_DRUG,HCC38,0
DB11730,CELL_DRUG,T47D,0
DB11730,CELL_DRUG,MCF7,0
DB11730,CELL_DRUG,BT-549,0
DB11730,CELL_DRUG,Hs-578-T,0
DB11730,CELL_DRUG,MDA-MB-231,0
DB11730,CELL_DRUG,BT-20,0
DB11730,CELL_DRUG,COLO-824,0
DB11730,CELL_DRUG,CAL-120,0
DB11730,CELL_DRUG,DU-4475,0
DB11730,CELL_DRUG,EFM-19,0
DB11730,CELL_DRUG,EVSA-T,0
DB11730,CELL_DRUG,HCC1419,0
DB11730,CELL_DRUG,HCC1806,0
DB11730,CELL_DRUG,HCC70,0
DB11730,CELL_DRUG,MDA-MB-175-VII,0
DB11730,CELL_DRUG,MDA-MB-361,0
DB11730,CELL_DRUG,MDA-MB-468,0
DB11730,CELL_DRUG,OCUB-M,0
DB11730,CELL_DRUG,UACC-893,0
DB11730,CELL_DRUG,ZR-75-30,0
DB11730,CELL_DRUG,AU565,0
DB11730,CELL_DRUG,CAL-85-1,0
DB11730,CELL_DRUG,CAL-51,0
DB11730,CELL_DRUG,MFM-223,0
DB11730,CELL_DRUG,CAL-148,0
DB11730,CELL_DRUG,MDA-MB-157,0
DB11730,CELL_DRUG,BT-474,0
DB11730,CELL_DRUG,CAMA-1,0
DB11730,CELL_DRUG,BT-483,0
DB11730,CELL_DRUG,MDA-MB-436,0
DB11730,CELL_DRUG,EFM-192A,0
DB11730,CELL_DRUG,HCC1428,0
DB11730,CELL_DRUG,HDQ-P1,0
DB11730,CELL_DRUG,JIMT-1,0
DB11730,CELL_DRUG,HCC1500,0
DB11689,CELL_DRUG,MC-CAR,0
DB11689,CELL_DRUG,PFSK-1,0
DB11689,CELL_DRUG,A673,0
DB11689,CELL_DRUG,ES5,0
DB11689,CELL_DRUG,ES7,0
DB11689,CELL_DRUG,EW-11,0
DB11689,CELL_DRUG,SK-ES-1,0
DB11689,CELL_DRUG,5637,0
DB11689,CELL_DRUG,RT4,0
DB11689,CELL_DRUG,TCCSUP,0
DB11689,CELL_DRUG,C-33-A,0
DB11689,CELL_DRUG,C-4-I,0
DB11689,CELL_DRUG,ME-180,0
DB11689,CELL_DRUG,42-MG-BA,0
DB11689,CELL_DRUG,8-MG-BA,0
DB11689,CELL_DRUG,A172,0
DB11689,CELL_DRUG,GB-1,0
DB11689,CELL_DRUG,T98G,0
DB11689,CELL_DRUG,U-118-MG,0
DB11689,CELL_DRUG,U-87-MG,0
DB11689,CELL_DRUG,NCI-H720,0
DB11689,CELL_DRUG,Calu-3,0
DB11689,CELL_DRUG,COR-L23,0
DB11689,CELL_DRUG,LK-2,0
DB11689,CELL_DRUG,NCI-H1623,0
DB11689,CELL_DRUG,NCI-H1650,0
DB11689,CELL_DRUG,NCI-H1693,0
DB11689,CELL_DRUG,NCI-H2085,0
DB11689,CELL_DRUG,NCI-H2170,0
DB11689,CELL_DRUG,NCI-H2228,0
DB11689,CELL_DRUG,NCI-H2405,0
DB11689,CELL_DRUG,NCI-H661,0
DB11689,CELL_DRUG,COR-L311,0
DB11689,CELL_DRUG,DMS-114,0
DB11689,CELL_DRUG,DMS-273,0
DB11689,CELL_DRUG,NCI-H1048,0
DB11689,CELL_DRUG,NCI-H1092,0
DB11689,CELL_DRUG,NCI-H1694,0
DB11689,CELL_DRUG,NCI-H1963,0
DB11689,CELL_DRUG,NCI-H2029,0
DB11689,CELL_DRUG,NCI-H209,0
DB11689,CELL_DRUG,NCI-H2141,0
DB11689,CELL_DRUG,NCI-H2227,0
DB11689,CELL_DRUG,NCI-H345,0
DB11689,CELL_DRUG,NCI-H446,0
DB11689,CELL_DRUG,NCI-H526,0
DB11689,CELL_DRUG,NCI-H82,0
DB11689,CELL_DRUG,NCI-H2052,0
DB11689,CELL_DRUG,SK-N-DZ,0
DB11689,CELL_DRUG,VA-ES-BJ,0
DB11689,CELL_DRUG,VMRC-LCD,0
DB11689,CELL_DRUG,LU-139,0
DB11689,CELL_DRUG,SBC-5,0
DB11689,CELL_DRUG,LU-135,0
DB11689,CELL_DRUG,NCI-H650,0
DB11689,CELL_DRUG,NCI-H1299,0
DB11689,CELL_DRUG,SW756,0
DB11689,CELL_DRUG,NCI-H1355,0
DB11689,CELL_DRUG,NCI-H1792,0
DB11689,CELL_DRUG,SHP-77,0
DB11689,CELL_DRUG,SW1573,0
DB11689,CELL_DRUG,SW900,0
DB11689,CELL_DRUG,TE-5,0
DB11689,CELL_DRUG,HCC1954,0
DB11689,CELL_DRUG,HCC1143,0
DB11689,CELL_DRUG,HCC1187,0
DB11689,CELL_DRUG,HCC1937,0
DB11689,CELL_DRUG,HCC2157,0
DB11689,CELL_DRUG,HCC38,0
DB11689,CELL_DRUG,Ca9-22,0
DB11689,CELL_DRUG,CADO-ES1,0
DB11689,CELL_DRUG,CAL-33,0
DB11689,CELL_DRUG,CPC-N,0
DB11689,CELL_DRUG,CTV-1,0
DB11689,CELL_DRUG,DMS-79,0
DB11689,CELL_DRUG,DSH1,0
DB11689,CELL_DRUG,HA7-RCC,0
DB11689,CELL_DRUG,HSC-2,0
DB11689,CELL_DRUG,IST-SL2,0
DB11689,CELL_DRUG,J82,0
DB11689,CELL_DRUG,KP-4,0
DB11689,CELL_DRUG,KYSE-140,0
DB11689,CELL_DRUG,KYSE-410,0
DB11689,CELL_DRUG,KYSE-520,0
DB11689,CELL_DRUG,KYSE-70,0
DB11689,CELL_DRUG,LB771-HNC,0
DB11689,CELL_DRUG,LB831-BLC,0
DB11689,CELL_DRUG,LB996-RCC,0
DB11689,CELL_DRUG,LCLC-103H,0
DB11689,CELL_DRUG,LU-165,0
DB11689,CELL_DRUG,LXF-289,0
DB11689,CELL_DRUG,MS-1,0
DB11689,CELL_DRUG,NCI-H1563,0
DB11689,CELL_DRUG,PC-14,0
DB11689,CELL_DRUG,SBC-3,0
DB11689,CELL_DRUG,SK-MM-2,0
DB11689,CELL_DRUG,TE-15,0
DB11689,CELL_DRUG,BE2-M17,0
DB11689,CELL_DRUG,KELLY,0
DB11689,CELL_DRUG,SIMA,0
DB11689,CELL_DRUG,TE-1,0
DB11689,CELL_DRUG,TE-8,0
DB11689,CELL_DRUG,OVCAR-3,0
DB11689,CELL_DRUG,PC-3,0
DB11689,CELL_DRUG,DU-145,0
DB11689,CELL_DRUG,HCT-15,0
DB11689,CELL_DRUG,K-562,0
DB11689,CELL_DRUG,NCI-H226,0
DB11689,CELL_DRUG,NCI-H23,0
DB11689,CELL_DRUG,NCI-H522,0
DB11689,CELL_DRUG,T47D,0
DB11689,CELL_DRUG,MCF7,0
DB11689,CELL_DRUG,786-0,0
DB11689,CELL_DRUG,A498,0
DB11689,CELL_DRUG,ACHN,0
DB11689,CELL_DRUG,BT-549,0
DB11689,CELL_DRUG,CCRF-CEM,0
DB11689,CELL_DRUG,Hs-578-T,0
DB11689,CELL_DRUG,MOLT-4,0
DB11689,CELL_DRUG,SK-OV-3,0
DB11689,CELL_DRUG,MDA-MB-231,0
DB11689,CELL_DRUG,SR,0
DB11689,CELL_DRUG,EKVX,0
DB11689,CELL_DRUG,HOP-92,0
DB11689,CELL_DRUG,RXF393,0
DB11689,CELL_DRUG,SN12C,0
DB11689,CELL_DRUG,TK10,0
DB11689,CELL_DRUG,U251,0
DB11689,CELL_DRUG,SF539,0
DB11689,CELL_DRUG,SF268,0
DB11689,CELL_DRUG,KM12,0
DB11689,CELL_DRUG,OVCAR-4,0
DB11689,CELL_DRUG,OVCAR-8,0
DB11689,CELL_DRUG,Becker,0
DB11689,CELL_DRUG,BE-13,0
DB11689,CELL_DRUG,ARH-77,0
DB11689,CELL_DRUG,ABC-1,0
DB11689,CELL_DRUG,A253,0
DB11689,CELL_DRUG,647-V,0
DB11689,CELL_DRUG,639-V,0
DB11689,CELL_DRUG,697,0
DB11689,CELL_DRUG,COLO-824,0
DB11689,CELL_DRUG,COLO-680N,0
DB11689,CELL_DRUG,CFPAC-1,0
DB11689,CELL_DRUG,Ca-Ski,0
DB11689,CELL_DRUG,CAL-120,0
DB11689,CELL_DRUG,CAL-72,0
DB11689,CELL_DRUG,CAL-62,0
DB11689,CELL_DRUG,Daudi,0
DB11689,CELL_DRUG,DB,0
DB11689,CELL_DRUG,Daoy,0
DB11689,CELL_DRUG,D-283MED,0
DB11689,CELL_DRUG,DBTRG-05MG,0
DB11689,CELL_DRUG,DEL,0
DB11689,CELL_DRUG,DG-75,0
DB11689,CELL_DRUG,DK-MG,0
DB11689,CELL_DRUG,DOHH-2,0
DB11689,CELL_DRUG,EB2,0
DB11689,CELL_DRUG,EB-3,0
DB11689,CELL_DRUG,ECC10,0
DB11689,CELL_DRUG,ECC12,0
DB11689,CELL_DRUG,EFM-19,0
DB11689,CELL_DRUG,EFO-27,0
DB11689,CELL_DRUG,EGI-1,0
DB11689,CELL_DRUG,ETK-1,0
DB11689,CELL_DRUG,EVSA-T,0
DB11689,CELL_DRUG,FADU,0
DB11689,CELL_DRUG,FTC-133,0
DB11689,CELL_DRUG,GAMG,0
DB11689,CELL_DRUG,GDM-1,0
